,ensembl_string,entrez,symbol,mutation_rate,SFARI_listed,SFARI_score,pLI,TADA_BF,krishnan_post,D,D_ens,tadaFdrAscSscExomeSscAgpSmallDel,tadaFdrAscSscExome,tadaFdrAscExome,tadaFdrSscExome,rASD,min_lFDR,Netscore
ENSP00000263245,ENSP00000263245,26286,ARFGAP3,1.961e-05,FALSE,NA,2.27855257372515e-06,0.436276792958132,0.323,0.0122103761919891,-0.168244792385248,0.938174373842828,0.935930177305039,0.93742437,0.944568777161708,0,0.66867715729967,86.852423061611
ENSP00000264042,ENSP00000264042,9855,FARP2,4.95e-05,FALSE,NA,1.9753652138302e-20,0.229081314399189,0.451,0.0302742691159624,0.256658556817884,0.950867486939235,0.948558023456719,0.947756223,0.931284316762463,0,1,0
ENSP00000264255,ENSP00000264255,10190,TXNDC9,6.83e-06,FALSE,NA,0.223930350936401,0.509466675891658,0.526,0.0139716698777651,-0.38160204407394,0.900034567868594,0.8974160947489,0.922592324,1,0,1,7.897826168
ENSP00000264828,ENSP00000264828,50509,COL5A3,7.71e-05,FALSE,NA,7.11903366992312e-07,0.355783843535387,0.481,0.00672321405630916,-0.414647488094803,0.601343497754738,0.590092624688708,0.943370396,0.217750241180145,0,0.517828756825585,6.858983112
ENSP00000266254,ENSP00000266254,25809,TTLL1,2.235e-05,FALSE,NA,0.00563299514240826,1.01702717221677,0.455,0.0323414762894439,-0.051461092117362,0.860133935128932,0.857160129521912,0.86001801,0.930787873378748,0,1,1.137661182
ENSP00000267377,ENSP00000267377,6751,SSTR1,2.829e-05,FALSE,NA,0.829919497496787,0.520270496313818,0.517,0.227354726454941,-0.030620746309114,0.934241920497405,0.932826599726833,0.919263565,0.935145647599689,0,0.680457539264527,96.8884412301842
ENSP00000269394,ENSP00000269394,79755,ZNF750,3.82e-05,FALSE,NA,0.865734363838442,0.357279314938182,0.443,0.0802188657283762,-0.194311131609278,0.939799116011669,0.938032095870411,0.943280734,0.939175363751512,0,1,0
ENSP00000272610,ENSP00000272610,151313,FAHD2B,1.279e-05,FALSE,NA,0.0279113840334889,0.719829732617883,0.445,NA,NA,0.88933028190472,0.886958585546737,0.887668158,0.937526584189464,0,1,0
ENSP00000275730,ENSP00000275730,56996,SLC12A9,4.61e-05,FALSE,NA,2.37211122104682e-06,0.0572497773068099,0.419,0.030040038682463,-0.249996726063922,0.95051359651729,0.948266798502597,0.95062145,0.939713498825711,0,1,0
ENSP00000280154,ENSP00000280154,27250,PDCD4,1.6e-05,FALSE,NA,0.000577683801357511,1.51362586609252,0.492,0.04462894714872,0.294767753842025,0.798288440516215,0.79440923437624,0.795157517,0.923508812042554,0,0.190258042,46.63898684
ENSP00000280612,ENSP00000280612,23657,SLC7A11,1.99e-05,FALSE,NA,0.000970108502996297,0.434411192085165,0.492,0.0113308690318589,-0.288853131504141,0.938435106674562,0.936074363226545,0.937645248,0.92840178793005,0,0.787383374,28.98920033
ENSP00000292907,ENSP00000292907,1346,COX7A1,4.45e-06,FALSE,NA,0.00356251777188197,0.683200429824633,0.447,0.0033873919589957,-0.755137544579,0.883272374105564,0.882293774246735,0.891892657,0.894881348385082,0,1,0
ENSP00000298545,ENSP00000298545,158067,AK8,1.905e-05,FALSE,NA,1.50735950671094e-07,0.390871839050641,0.459,0.0243155354703343,0.0606560295056052,0.941273537763521,0.938188753957058,0.941378639,0.927435428625896,0,1,0
ENSP00000300091,ENSP00000300091,162681,C18orf54,1.312e-05,FALSE,NA,6.01291582416808e-06,0.541054126293564,0.448,NA,NA,0.927257896036916,0.925271425501204,0.914269247,0.918953261622908,0,1,0
ENSP00000301490,ENSP00000301490,254552,NUDT8,8.46e-06,FALSE,NA,0.0032881681662429,0.282074844634921,0.407,0.00234410699994248,-0.862950974187262,0.943569497769798,0.941672373366537,0.946162295,0.832705499026136,0,1,0
ENSP00000302707,ENSP00000302707,2357,FPR1,1.632e-05,FALSE,NA,0.0638058133694423,0.597078634552918,0.447,0.0299718482080094,-0.039685415706641,0.920555519217496,0.919641280616583,0.907108122,0.923922796818525,0,1,0
ENSP00000303585,ENSP00000303585,6249,CLIP1,5.48e-05,FALSE,NA,0.96849601373118,0.138255560044092,0.492,0.429948437083077,0.386120845391405,0.949854511302766,0.9475074727486,0.949675055,0.793273367327681,0,1,0
ENSP00000303939,ENSP00000303939,1493,CTLA4,8.95e-06,FALSE,NA,0.57732241884153,0.497256724589056,0.489,0.0753257165830398,-0.147277955679493,0.905924733086344,0.904719327277953,0.925936584,0.908440632956247,0,1,19.9899709156703
ENSP00000307014,ENSP00000307014,319101,KRT73,2.784e-05,FALSE,NA,2.00824929501873e-11,0.536858484860195,0.447,0.0333572140850651,0.155675879213759,0.933054075356507,0.931528079497103,0.91492089,0.939007335292939,0,1,0
ENSP00000307713,ENSP00000307713,624,BDKRB2,2.051e-05,FALSE,NA,0.269901202726925,0.432436666227451,0.454,0.0282179861257854,-0.208477178162968,0.937941444704446,0.936285303404289,0.937874838,0.937711426538236,0,1,0
ENSP00000308361,ENSP00000308361,9934,P2RY14,1.264e-05,FALSE,NA,0.000377084300253391,0.973084190006787,0.461,0.0109641574689348,-0.182452789210152,0.858512743346252,0.853868418185781,0.865895497,0.780985943452556,0,1,1.052247487
ENSP00000309629,ENSP00000309629,1072,CFL1,8.1e-06,FALSE,NA,0.731049774850236,0.496658324870799,0.502,0.177880575728637,-0.07302285270514,0.902793512712595,0.902113418882915,0.926106538,1,0,0.674608796,60.20507119
ENSP00000310621,ENSP00000310621,57467,HHATL,2.266e-05,FALSE,NA,1.48700262097741e-05,0.388608898924837,0.491,0.00663379457639655,-0.434230117570782,0.940605885010562,0.938798490063741,0.941491887,0.943198548012189,0,1,1.14082117
ENSP00000312054,ENSP00000312054,79783,C7orf10,1.527e-05,FALSE,NA,2.03063092087898e-09,0.545447335181083,0.456,0.0071480041982637,-0.398081699373283,0.94409361639945,0.925954278947765,0.913668123,0.938395828877245,0,0.533068997,47.1175791002027
ENSP00000313571,ENSP00000313571,3963,LGALS7,1.121e-05,FALSE,NA,0.43376704344564,0.479292179080768,0.416,NA,NA,0.912991450283766,0.911794572809394,0.930453788,1,0,1,0
ENSP00000315662,ENSP00000315662,440073,IQSEC3,5.83e-05,FALSE,NA,0.925104239220891,0.374254879150739,0.567,0.283936279541881,-0.00225655127809299,0.945039550505008,0.94280070119077,0.94239344,0.930280000072259,0,1,2.9698424745781
ENSP00000316224,ENSP00000316224,79800,CARF,NA,FALSE,NA,0.00454103717523082,NA,0.448,NA,NA,NA,NA,NA,NA,0,1,0
ENSP00000317332,ENSP00000317332,112574,SNX18,2.91e-05,FALSE,NA,0.146597452225803,0.243194003439084,0.482,0.0626871873725121,-0.176141575070027,0.946687762919741,0.94462838783735,0.947377945,0.93162774132587,0,1,15.8207869699729
ENSP00000318820,ENSP00000318820,7173,TPO,4.77e-05,TRUE,,1.35596875602643e-07,0.289389059101937,0.494,0.0202757672290027,-0.138191735263257,0.946754449526884,0.944405813093923,0.94591469,0.943367405350054,0,1,0
ENSP00000319323,ENSP00000319323,9399,STOML1,1.751e-05,FALSE,NA,5.52734629268276e-05,0.3595689838192,0.501,0.0224401694713225,-0.119351361314359,0.941232749623403,0.939395310820405,0.943139039,0.916231682253976,0,1,0
ENSP00000321326,ENSP00000321326,2149,F2R,1.689e-05,FALSE,NA,0.0412384876728322,0.45062635062492,0.447,0.00891756889582848,-0.483582838807325,0.936276918628979,0.934500195161739,0.935525569,0.924698899406991,0,0.59632266489263,109.074093229552
ENSP00000322788,ENSP00000322788,4312,MMP1,1.741e-05,FALSE,NA,2.48971498237184e-15,0.120143120419982,0.447,0.00793925163431398,-0.088625007972941,0.949323417568415,0.947224060910871,0.949963854,0.934461002897803,0,1,0
ENSP00000324287,ENSP00000324287,23527,ACAP2,2.744e-05,FALSE,NA,0.999918184975784,0.403676329518052,0.411,0.50425639075759,0.310851473733167,0.937638673778697,0.932797579100273,0.940435479,0.939826734306239,0,1,14.1128072494691
ENSP00000325527,ENSP00000325527,2200,FBN1,0.0001229,TRUE,3,1,13.22189147857,0.49,0.40093481822125,-0.077904784426238,0.600741283307795,0.561489097370456,0.343919727,0.908423900822658,0,0.782039592,19.18791548
ENSP00000325548,ENSP00000325548,55748,CNDP2,2.581e-05,FALSE,NA,0.00119100825592748,0.317001373839502,0.405,0.020345256010589,-0.054990336011963,0.943921104806049,0.941944270358945,0.944881576,0.876741336702374,0,1,12.1455078749253
ENSP00000326817,ENSP00000326817,255252,LRRC57,1.035e-05,FALSE,NA,0.000686890124895267,0.489497755504144,0.366,0.0105804299856518,-0.418281279298241,0.910070853640252,0.909252376041717,0.927884755,0.912359953422915,0,1,0
ENSP00000326870,ENSP00000326870,83450,LRRC48,2.516e-05,FALSE,NA,6.08743008535915e-06,0.842950910727935,0.477,0.0474534395802855,0.242802309106815,0.880174320012339,0.874713852240992,0.877517337,0.875885528574339,0,1,0
ENSP00000330631,ENSP00000330631,146760,RTN4RL1,2.682e-05,FALSE,NA,0.787530525426807,0.40604289690265,0.488,0.504689247496743,0.615237283247245,0.935026713015088,0.932476680192967,0.940259286,0.934274997709443,0,1,24.5202748464779
ENSP00000335185,ENSP00000335185,29964,PRICKLE4,1.926e-05,FALSE,NA,7.00664679526374e-06,0.440507686442452,0.403,NA,NA,0.937312257968118,0.935661067252139,0.936973784,0.927670894986355,0,1,0
ENSP00000339328,ENSP00000339328,5329,PLAUR,1.648e-05,TRUE,,0.3065849263056,0.456978605808266,0.494,0.0730427343850026,0.157066265292804,0.922748916420158,0.921489739744743,0.934545045,0.86049830883355,0,1,0
ENSP00000339428,ENSP00000339428,8835,SOCS2,8.47e-06,FALSE,NA,0.0985304077058318,0.499822624125642,0.491,0.0529138376012165,0.0782242934729581,0.903914718963001,0.903113368014612,0.925221583,0.907200311974579,0,1,0
ENSP00000340191,ENSP00000340191,2358,FPR2,1.412e-05,FALSE,NA,0.0191752897136947,0.468030659314677,0.483,0.0141283467961675,-0.268178160453306,0.918958524062448,0.917975713242629,0.932684463,0.920724282884445,0,1,0
ENSP00000345464,ENSP00000345464,378884,NHLRC1,2.345e-05,FALSE,NA,0.0360065335308677,0.417545226766189,0.445,0.0582847086137,0.151728676467725,0.93930662642694,0.937549934605251,0.93924565,0.931748188291228,0,1,0
ENSP00000347451,ENSP00000347451,84894,LINGO1,3.98e-05,FALSE,NA,0.952116231457105,0.352272886915144,0.49,0.638200489824091,0.423063181868677,0.940434810049181,0.938580385681953,0.943509078,0.939609138053109,0,1,17.17099405
ENSP00000347498,ENSP00000347498,84936,ZFYVE19,2.249e-05,FALSE,NA,7.40857843667129e-09,0.240059751479073,0.414,0.00712268929594911,-0.401893075437541,0.946291173337307,0.944339945220557,0.94745609,0.8979555302331,0,1,0
ENSP00000348054,ENSP00000348054,170622,COMMD6,4.31e-06,FALSE,NA,0.131043402998848,1.06895956141858,0.418,0.00281937001647285,-0.74611505094407,0.837106159375998,0.8346620087955,0.854015228,0.894350544500326,0,0.54809951115872,12.2165189166367
ENSP00000349957,ENSP00000349957,51529,ANAPC11,8.95e-06,FALSE,NA,0.192592194411128,0.648807012975868,0.447,0.0096146957139505,-0.513798227094243,0.903257520063833,0.901490184675014,0.898466163,0.772015138981626,0,1,0
ENSP00000351492,ENSP00000351492,59286,UBL5,4.33e-06,FALSE,NA,0.080158330255147,0.524551463130502,0.45,0.00713578622759385,-0.653008921309756,0.887587715995938,0.886825302780115,0.9179691,0.925196015363836,0,1,0
ENSP00000352839,ENSP00000352839,387129,NPSR1,1.452e-05,FALSE,NA,8.1777016956916e-07,0.715272387909765,0.447,NA,NA,0.912813749611343,0.891502674009374,0.8881598,0.940090453606666,0,1,0
ENSP00000353238,ENSP00000353238,6693,SPN,1.936e-05,FALSE,NA,0.0912713919603563,0.441436764802901,0.447,0.0679838842182687,0.309362292442188,0.926983430632941,0.925857150247694,0.936836686,0.927785826563561,0,0.774532412569961,20.7755828519142
ENSP00000353679,ENSP00000353679,4311,MME,2.701e-05,FALSE,NA,2.19309064304115e-08,0.622285707850524,0.448,0.0121563180533869,-0.120591912183419,0.927454755028656,0.923288364574777,0.903544797,0.944159800883283,0,1,6.550025845
ENSP00000354416,ENSP00000354416,56477,CCL28,5.48e-06,FALSE,NA,0.281065700553635,0.517660398658782,0.434,0.0265906314017294,-0.134460696056011,0.896592164233703,0.891996801471173,0.920055683,0.818588686372496,0,1,0
ENSP00000356172,ENSP00000356172,9580,SOX13,2.52e-05,FALSE,NA,0.964099530137052,0.538703055895116,0.462,0.0407957502994929,-0.56577397092619,0.932470386290214,0.930598390343089,0.914579518,0.933152359769496,0,1,0
ENSP00000357750,ENSP00000357750,10758,TRAF3IP2,2.3e-05,FALSE,NA,7.10960921485341e-05,0.552419109066581,0.448,0.0032248871135849,-0.827208273927272,0.931165294908583,0.928694150030861,0.912934343,0.931344013194682,0,1,0
ENSP00000358323,ENSP00000358323,10628,TXNIP,1.558e-05,FALSE,NA,0.252140354472324,0.601174873642855,0.447,0.0318125682710854,0.0988996249517703,0.919900831758408,0.918700599764492,0.90656111,0.935369380369317,0,1,21.8778682710926
ENSP00000359370,ENSP00000359370,25956,SEC31B,4.22e-05,FALSE,NA,1.30061598943069e-24,3.50624126228798,0.447,NA,NA,0.672856262671741,0.662966017893521,0.622151275,0.946334546717698,0,1,66.7582344191624
ENSP00000360412,ENSP00000360412,64318,NOC3L,2.555e-05,FALSE,NA,1.14013419227493e-06,0.101858080202127,0.069,0.0289454917175533,0.166526373978164,0.949844593021492,0.947630837708404,0.950189754,0.941088518168791,0,0.711315132,169.3560173
ENSP00000360569,ENSP00000360569,6342,SCP2,1.912e-05,TRUE,4,0.000139759628696758,6.14442997495857,0.329,0.0224257478902797,-0.145629933652638,0.549776406619099,0.528494958511294,0.517236342,0.433615083554121,1,0.006284075,44.0205561
ENSP00000361206,ENSP00000361206,55168,MRPS18A,9.57e-06,FALSE,NA,0.00112610816941113,0.380058487948842,0.329,0.0036299612209974,-0.629917749619755,0.938867597468515,0.937102135412994,0.942045521,0.930964188472807,0,1,13.5051660025712
ENSP00000361596,ENSP00000361596,140825,NEURL2,2.151e-05,FALSE,NA,0.00262021372533022,0.431431228435163,0.447,0.0279895426190077,-0.202549298165759,0.92942870968803,0.928103447982285,0.93800884,0.930051583486449,0,1,0
ENSP00000361803,ENSP00000361803,64744,SMAP2,1.644e-05,FALSE,NA,0.014285645188747,0.452052984945843,0.452,0.0714656026643776,0.280069749598045,0.477867775248339,0.467141513948308,0.935283527,0.44724806729985,0,1,8.49100278942808
ENSP00000362727,ENSP00000362727,57706,DENND1A,4.66e-05,FALSE,NA,0.904475401385969,0.423208396266354,0.421,0.440301170571089,0.446153665518345,0.946887634836944,0.940387344314146,0.938780168,0.941174596958842,0,1,0
ENSP00000362850,ENSP00000362850,79980,DSN1,1.24e-05,FALSE,NA,1.72357694081058e-06,0.422326136114147,0.257,0.00508716047355665,-0.581931632241932,0.937303237160098,0.93526427645597,0.938855284,0.933324913100855,0,0.783446625921874,26.79365127
ENSP00000365116,ENSP00000365116,11330,CTRC,1.538e-05,FALSE,NA,5.21992306515278e-06,1.3079962218031,0.484,0.0131658670786548,-0.21713866606256,0.821803353992411,0.820400213786081,0.830639591,0.922488062496793,0,1,0
ENSP00000367059,ENSP00000367059,83715,ESPN,3.23e-05,FALSE,NA,0.00255384128821556,0.383837192693834,0.457,0.0200719789514702,-0.0416383109363,0.937558074145073,0.935497491624527,0.941801438,0.93718251163654,0,1,0
ENSP00000368007,ENSP00000368007,339453,TMEM240,NA,FALSE,NA,NA,NA,0.43,NA,NA,NA,NA,NA,NA,0,1,0
ENSP00000368109,ENSP00000368109,390110,ACCSL,2.228e-05,FALSE,NA,2.58324245379256e-11,0.434528929164647,0.445,0.0130222032052975,-0.170645891057857,0.938212580095609,0.936471941564968,0.93763439,0.945009985444262,0,1,0
ENSP00000369162,ENSP00000369162,83732,RIOK1,2.009e-05,FALSE,NA,8.13737884500142e-07,0.50020586299304,0.367,0.0449281194011003,0.222015129379858,0.93390898242912,0.931911621807853,0.925110414,0.921146689874504,0,0.503487922989376,21.4979044101437
ENSP00000370222,ENSP00000370222,51371,POMP,4.6e-06,FALSE,NA,0.861423055957475,0.517024875305535,0.568,0.0133753214823215,-0.854077631808605,0.890585675849737,0.888293267534091,0.920219216,0.895351762965169,0,1,2.38026688464065
ENSP00000370808,ENSP00000370808,293,SLC25A6,2.322e-05,FALSE,NA,0.0669196984002589,0.418173229161199,0.495,NA,NA,0.443210509256506,0.439124745731395,0.939197149,0.403934790665089,0,1,0
ENSP00000377112,ENSP00000377112,84561,SLC12A8,3.21e-05,FALSE,NA,7.93459144299657e-13,0.133912581188338,0.445,0.0109128350310434,-0.111981422085727,0.949429301469678,0.947252055168122,0.949757171,0.938002039130024,0,1,0
ENSP00000379430,ENSP00000379430,137682,NDUFAF6,NA,FALSE,NA,2.90617936538145e-05,NA,0.335,0.00675503016789791,-0.438770233900208,NA,NA,NA,NA,0,1,0
ENSP00000381607,ENSP00000381607,2950,GSTP1,1.028e-05,FALSE,NA,0.115024062658021,0.489685690080415,0.453,0.00835855463434409,-0.332553204901326,0.909381839308048,0.909074713964907,0.927835019,0.912157559974992,0,1,0
ENSP00000382269,ENSP00000382269,25831,HECTD1,9.51e-05,FALSE,NA,0.999999999999764,0.148060750195779,0.45,0.728118161018404,0.472496083901704,0.802696548056802,0.787680263750308,0.949513832,0.533663314996225,0,1,3.48998667386039
ENSP00000383365,ENSP00000383365,10587,TXNRD2,2.489e-05,FALSE,NA,1.06916304756314e-08,0.475006668317334,0.447,0.0294544246175693,0.0467353942888925,0.936858161961276,0.934863021712845,0.931365598,0.943435493209796,0,1,0
ENSP00000384554,ENSP00000384554,7122,CLDN5,1.882e-05,FALSE,NA,0.74051961882886,0.572932201986691,0.449,0.323368899715791,0.177522878732189,0.924933066153237,0.923820048035625,0.910554487,1,0,1,0
ENSP00000385610,ENSP00000385610,51320,MEX3C,1.84e-05,FALSE,NA,0.946417957993422,0.447937351942182,0.489,0.315688725936126,0.0837205110591277,0.92607327995517,0.924264868309462,0.935899931,0.926603927166855,0,1,1.33209111045784
ENSP00000403396,ENSP00000403396,84668,FAM126A,1.752e-05,FALSE,NA,0.803307844592117,0.446771378228342,0.412,0.220284485683999,0.319842476854845,0.937408351369492,0.934899386957946,0.936071808,0.925555502919071,0,1,0
ENSP00000407761,ENSP00000407761,55289,ACOXL,2.173e-05,FALSE,NA,6.28385483611373e-10,0.137912553808592,0.448,0.0271714894233911,0.042471745356854,0.949698405742984,0.946936874788117,0.949681891,1,0,1,0
ENSP00000411658,ENSP00000411658,116,ADCYAP1,1.216e-05,FALSE,NA,0.133462668533983,0.479984974172245,0.615,0.0447428120060418,-0.030001105248636,0.914273070390229,0.913905171710131,0.930275197,0.917011800379835,0,1,8.9144970125043
ENSP00000418735,ENSP00000418735,56999,ADAMTS9,8.7e-05,FALSE,NA,4.22655241635146e-07,0.184910198518114,0.492,0.0144764582802514,-0.215814661961616,0.750032005812909,0.736118814089372,0.948805146,0.521244883386845,0,1,10.4166308077
ENSP00000419325,ENSP00000419325,8801,SUCLG2,1.538e-05,TRUE,6,3.28018373617218e-05,1.77972807708207,0.363,0.0111450066045294,-0.165685316644777,0.194339948337591,0.157551064462766,0.767174479,0.420315856879844,0,0.833110186,5.240752315
ENSP00000419371,ENSP00000419371,64343,AZI2,1.179e-05,FALSE,NA,0.185308909021358,0.476563887834413,0.352,0.0446265035740381,0.0969560304259172,0.9332427570971,0.931153327904974,0.931057217,0.916126944685883,0,0.358106622263914,156.2011628
ENSP00000421655,ENSP00000421655,6949,TCOF1,5.83e-05,FALSE,NA,0.765232862711561,0.325857396135779,0.334,0.160349042341402,0.309910234323548,0.946181677438905,0.944078509231919,0.944540339,0.942184485493446,0,0.707607535,24.07045003
ENSP00000423630,ENSP00000423630,23194,FBXL7,3.39e-05,FALSE,NA,0.200106851536876,1.77252033527886,0.5,0.0219821838092229,-0.493108712207227,0.845147009834306,0.791085403222283,0.767664312,0.937816560105113,0,0.822630868,31.10321742
ENSP00000424328,ENSP00000424328,10884,MRPS30,2.618e-05,FALSE,NA,5.58147796749342e-05,0.189670228031261,0.33,0.0341802462418737,0.105064357613435,0.948003181713954,0.945939223446741,0.948705649,0.933870755931336,0,0.70785804,95.39457708
ENSP00000432768,ENSP00000432768,9793,CKAP5,6.99e-05,FALSE,NA,0.99999999753418,0.381760022755156,0.461,0.281649561606891,-0.012246190334778,0.945974698610274,0.943417547039918,0.941945783,0.944108274200917,0,1,14.2404820246428
ENSP00000436812,ENSP00000436812,727897,MUC5B,0.000296792,FALSE,NA,0.999999706471312,0.0354694096499635,0.333,0.500911791976203,-0.055490081930769,0.943623937766409,0.941577959174903,0.950747846,0.493574113050521,0,1,0
ENSP00000440704,ENSP00000440704,84958,SYTL1,2.054e-05,FALSE,NA,1.0822256796955e-07,2.38612329590769,0.359,0.0331885041884544,0.021532199217662,0.72096799488584,0.716658906453155,0.700650378,0.929042820045527,0,1,3.631769355
ENSP00000005178,ENSP00000005178,5166,PDK4,1.647e-05,FALSE,NA,4.55196606471685e-06,0.351407296082415,0.456,0.0135079010400429,-0.141884045976678,0.941341404355963,0.939636986136484,0.943549275,0.860440893813736,0,1,2.18447998238295
