ensembl_string,entrez,symbol,mutation_rate,SFARI_listed,SFARI_score,pLI,forecASD,STRING_score,BrainSpan_score,STRING+BrainSpan_RF,krishnan_post,D_ens,D,TADA_BF,tadaFdrAscSscExomeSscAgpSmallDel,tadaFdrAscSscExome,tadaFdrAscExome,tadaFdrSscExome,rASD,min_lFDR,Netscore
ENSP00000341885,6187,RPS2,0.00001748,FALSE,NA,0.23687207,0.090,0.376,0.264,0.099,0.365,0.05058931,-0.142612878,0.399063568,0.93913801,0.937447691,0.940796675,1,0,0.585713636,50.74425833
ENSP00000334105,5332,PLCB4,0.0000438,FALSE,NA,0.272263498,0.090,0.374,0.191,0.074,0.588,0.136660966,0.182877848,0.437126797,0.94511292,0.939558342,0.937325553,0.905130434,0,1,0.924674519
ENSP00000318775,29945,ANAPC4,0.00002811,FALSE,NA,0.463847641,0.090,0.372,0.286,0.111,0.328,0.224099551,0.313331798,0.199641571,0.947902714,0.945742885,0.948509654,0.758648546,0,1,3.112741888
ENSP00000442793,146227,BEAN1,0.0000105,FALSE,NA,NA,0.090,0.362,0.458,0.462,0.498,0.004032409,-0.616613989,0.4831978,0.915206676,0.909751506,0.929484904,1,0,1,0
ENSP00000294008,84464,SLX4,0.0000917,FALSE,NA,8.9032E-08,0.090,0.358,0.751,0.771,0.44,0.037516856,0.389308455,0.168808766,0.940663737,0.938740574,0.949142977,0.82587362,0,1,0
ENSP00000000233,381,ARF5,0.00000797,FALSE,NA,0.234001127,0.090,0.342,0.124,0.004,0.609,0.10609019,0.130277015,0.503074808,0.902142745,0.901409224,0.924289143,0.905671731,0,1,4.733457255
ENSP00000224337,29760,BLNK,0.00001876,FALSE,NA,0.990011102,0.090,0.342,0.304,0.248,0.424,0.327294553,0.257642593,1.059016486,0.855243157,0.850665906,0.855280198,0.865296738,0,1,0
ENSP00000254584,23647,ARFIP2,0.00001477,FALSE,NA,0.94293271,0.090,0.342,0.248,0.057,0.492,0.333863678,0.23233847,0.465100279,0.919824783,0.918938506,0.933157306,0.934871499,0,1,0
ENSP00000247003,54555,DDX49,0.0000276,FALSE,NA,3.23743E-10,0.090,0.332,0.218,0.332,0.446,0.055877753,0.165718212,0.246734165,0.946432701,0.944456438,0.947284695,0.934731867,0,0.773820612,87.16866202
ENSP00000415904,51686,OAZ3,0.00000957,FALSE,NA,9.17261E-05,0.090,0.324,0.211,0.298,0.465,0.010403532,-0.273782589,1.628906274,0.771194668,0.767669987,0.78294793,1,0,1,3.620511723
ENSP00000257860,5630,PRPH,0.0000297,FALSE,NA,5.04584E-10,0.090,0.316,0.053,0.164,0.495,0.006083016,-0.7154847,0.350054477,0.943014179,0.941180837,0.943613968,0.940379601,0,1,0
ENSP00000355204,90362,FAM110B,0.00002247,FALSE,NA,0.172625631,0.090,0.312,0.572,0.511,0.54,0.105474728,0.172612951,0.555732795,0.933201697,0.928208331,0.912529125,0.930881013,0,1,5.21505107
ENSP00000233336,150465,TTL,0.00001552,FALSE,NA,0.984657699,0.090,0.310,0.537,0.278,0.436,0.429678701,0.238456762,0.461118462,0.923251718,0.9200858,0.933836222,0.935345787,0,1,0
ENSP00000359552,5586,PKN2,0.00003326,FALSE,NA,0.999995223,0.090,0.306,0.359,0.171,0.495,0.244310722,0.007259934,0.376929274,0.940148955,0.936121336,0.942225644,0.937569892,0,1,3.069895825
ENSP00000387233,91526,ANKRD44,0.0000384,FALSE,NA,0.775902812,0.090,0.302,0.744,0.763,0.465,0.189500813,0.197602344,0.466008247,0.94307703,0.937677376,0.933025071,0.786068005,0,1,4.674457409
ENSP00000300659,4775,NFATC3,0.00003473,FALSE,NA,0.998062458,0.090,0.298,0.311,0.295,0.46,0.099005944,-0.054421941,0.755677246,0.92133087,0.910324715,0.884123662,0.938084939,0,0.416922515,149.8943833
ENSP00000353785,11076,TPPP,0.00001498,FALSE,NA,0.447860539,0.090,0.296,0.060,0.088,0.501,0.233949695,0.421910429,0.464066715,0.920982332,0.919246042,0.933305214,0.921954803,0,0.702850007,66.07272377
ENSP00000307259,64805,P2RY12,0.00001285,FALSE,NA,0.107032258,0.090,0.288,0.190,0.015,0.494,0.038772906,0.040293095,0.476560659,0.918846378,0.915337851,0.931060826,0.918342542,0,0.781757519,138.8518861
ENSP00000358777,537,ATP6AP1,0.00001941,FALSE,NA,0.827633657,0.090,0.288,0.455,0.152,0.569,0.205721674,0.192424142,0.43659037,0.927249488,0.925881463,0.937402446,0.938533861,0,1,7.088749666
ENSP00000356903,6675,UAP1,0.00001786,FALSE,NA,0.90807501,0.090,0.286,0.589,0.327,0.492,0.297311978,0.232554357,0.584509789,0.92490112,0.922546889,0.909014754,0.936578774,0,1,6.216480387
ENSP00000281456,291,SLC25A4,0.00001279,FALSE,NA,0.483364233,0.090,0.284,0.093,0.001,0.447,0.100284533,-0.053091471,1.332640588,0.813787103,0.811676195,0.826989666,0.918190125,0,0.235096872,130.3045189
ENSP00000360913,54558,SPATA6,0.00001916,FALSE,NA,2.02901E-11,0.090,0.284,0.051,0.019,0.494,0.002558254,-0.664986471,0.15605945,0.948959448,0.946473221,0.949351322,0.935492266,0,1,5.347812996
ENSP00000217426,191,AHCY,0.00002267,FALSE,NA,0.944069807,0.090,0.276,0.142,0.003,0.454,0.230170211,0.03187621,0.425228786,0.931420785,0.929248382,0.938600586,0.931050243,0,0.809430546,54.69567718
ENSP00000011684,55200,PLEKHG6,0.00003354,FALSE,NA,1.17026E-10,0.090,0.274,0.071,0.003,0.409,0.013053414,-0.181599819,1.453004636,0.827169307,0.825595152,0.805045972,0.717477507,1,0.042860453,6.708383692
ENSP00000296135,54585,LZTFL1,0.00000931,FALSE,NA,0.19410281,0.090,0.274,0.130,0.001,0.447,0.111044923,0.290836361,0.495016015,0.913370776,0.905787921,0.926517538,0.909402095,0,0.648093149,136.9436697
ENSP00000312395,54460,MRPS21,0.00000495,FALSE,NA,0.353450051,0.090,0.274,0.255,0.004,0.409,0.006905128,-0.731279536,0.520823967,0.892476719,0.889621662,0.919082366,0.896386045,0,0.406258615,57.79341233
ENSP00000243776,79586,CHPF,0.0000497,FALSE,NA,0.231251266,0.090,0.262,0.608,0.138,0.448,0.048884487,-0.13625285,0.21947184,0.948157406,0.946112834,0.948037214,0.919644011,0,0.264869099,19.55335288
ENSP00000276014,85417,CCNB3,0.0000453,FALSE,NA,0.570886943,0.090,0.256,0.368,0.047,0.492,0.049883537,-0.118973935,0.326770014,0.816328864,0.807278044,0.94450725,0.721252532,0,1,0
ENSP00000261386,51573,GDE1,0.00001513,FALSE,NA,4.09186E-05,0.090,0.250,0.132,0.001,0.401,0.015368011,-0.168493996,1.789907407,0.763364428,0.759754031,0.766187775,0.857233427,0,1,20.07448823
ENSP00000344635,900,CCNG1,0.00000914,FALSE,NA,0.359162745,0.090,0.240,0.270,0.001,0.412,0.032585973,-0.119122254,1.406651471,0.800151954,0.797312084,0.813515049,0.930613369,0,0.631250006,124.3491075
ENSP00000296499,9348,NDST3,0.00002952,FALSE,NA,0.020116746,0.090,0.238,0.498,0.074,0.536,0.040212185,-0.030041282,0.593808272,0.935459608,0.927611548,0.907571824,0.943858159,0,1,7.121199763
ENSP00000350630,7093,TLL2,0.0000546,FALSE,NA,2.1806E-19,0.090,0.230,0.097,0.000,0.592,0.010444331,-0.277364182,1.559333044,0.845449546,0.837247535,0.790697935,0.865115009,0,1,1.046552721
ENSP00000364995,53358,SHC3,0.00002474,FALSE,NA,0.457668719,0.090,0.224,0.287,0.011,0.606,0.093126764,-0.095865481,0.848399924,0.895085292,0.873388663,0.87714138,0.939076493,0,1,20.4700922
ENSP00000325423,3628,INPP1,0.00001457,TRUE,4,0.000237352,0.090,0.200,0.121,0.002,0.435,0.059302657,0.284568317,0.298407127,0.943644662,0.941593706,0.945596964,0.630804927,0,1,2.265753731
ENSP00000274710,84249,PSD2,0.0000393,FALSE,NA,0.180222827,0.090,0.198,0.315,0.065,0.538,0.013241157,-0.386615631,0.405134287,0.942349889,0.940216185,0.940323039,0.939486383,0,1,1.072699493
ENSP00000365895,266722,HS6ST3,0.00002236,FALSE,NA,0.747377573,0.090,0.174,0.387,0.171,0.516,0.129811937,-0.104237554,0.422587136,0.947230018,0.937073438,0.938837171,0.93079431,0,1,0
ENSP00000053243,608,TNFRSF17,0.00000803,FALSE,NA,0.003104419,0.090,0.170,0.061,0.055,0.432,0.010751882,-0.078895485,2.356644373,0.697965936,0.693338054,0.704337147,0.905911027,0,1,0
ENSP00000360593,65260,SELRC1,0.00000909,FALSE,NA,0.167434927,0.090,0.170,0.746,0.359,0.327,0.073408398,0.303765361,1.405777639,0.800667727,0.797482949,0.8136205,0.834939708,0,1,0
ENSP00000370658,55297,CCDC91,0.00001362,TRUE,4,3.15157E-05,0.090,0.168,0.284,0.098,0.419,0.005744692,-0.430763338,0.711668871,0.922005599,0.891014064,0.888452412,0.919924056,0,0.636850595,108.6214573
ENSP00000348316,51155,HN1,0.00000443,FALSE,NA,0.019313451,0.090,0.160,0.305,0.160,0.495,0.047849706,0.210251458,1.482765825,0.7832339,0.778779187,0.799367482,0.925320644,0,1,1.67133533
ENSP00000287275,219970,GLYATL2,0.00000929,FALSE,NA,9.09625E-11,0.090,0.138,0.079,0.006,0.492,NA,NA,1.641184812,0.769130013,0.76518439,0.78096709,0.941044329,0,1,0
ENSP00000352976,51321,AMZ2,0.00001289,FALSE,NA,1.54653E-08,0.090,0.130,0.223,0.045,0.331,0.026080836,0.08678362,0.729377085,0.88517497,0.883558133,0.886582401,0.903472,0,0.585215938,81.77881657
ENSP00000347916,160364,CLEC12A,0.00000752,FALSE,NA,6.28346E-06,0.090,0.128,0.130,0.001,0.49,NA,NA,1.670261707,0.764772404,0.761159283,0.777987576,0.928983413,0,1,0
ENSP00000360519,5950,RBP4,0.00001353,FALSE,NA,0.578618956,0.090,0.116,0.150,0.000,0.5,0.200384566,0.232366736,0.964273558,0.856822885,0.855181676,0.866920883,0.919765962,1,0.042218888,31.88338744
ENSP00000360190,245913,DEFB110,0.000001849,FALSE,NA,0.033222191,0.090,0.114,0.055,0.088,0.447,NA,NA,1.783816617,0.745816797,0.741115036,0.766781061,0.888345464,0,1,0
ENSP00000227065,25854,FAM149A,0.00002481,FALSE,NA,0.00644453,0.090,0.094,0.386,0.128,0.495,0.00181247,-0.830800052,0.848570235,0.875486416,0.873569738,0.877124237,0.939104115,0,1,0
ENSP00000353537,219968,OR5B21,0.00001083,FALSE,NA,9.44945E-05,0.090,0.090,0.010,0.000,0.447,NA,NA,2.255523693,0.662011957,0.653934201,0.719785144,0.842113816,0,1,0
ENSP00000360776,9334,B4GALT5,0.00001648,FALSE,NA,0.991657871,0.090,0.074,0.621,0.091,0.497,0.273264548,0.009877319,1.291706665,0.830547845,0.82332484,0.832722791,0.924120479,0,1,2.434895269
ENSP00000406012,9742,IFT140,0.000083,FALSE,NA,9.1377E-18,0.090,0.280,0.496,0.113,0.477,0.038018988,0.338676983,0.188731808,0.949555046,0.947310618,0.948723319,0.946260114,0,1,0.867697772
ENSP00000349790,1297,COL9A1,0.0000368,FALSE,NA,4.77423E-15,0.090,0.225,0.178,0.006,0.572,0.008886786,-0.226576183,0.078874508,0.950271209,0.948029931,0.950478714,0.945925497,0,1,1.972061027
ENSP00000350874,51108,METTL9,0.0000125,FALSE,NA,0.377292455,0.089,0.223,0.231,0.018,0.444,0.094975592,-0.003580476,0.622665428,0.917158981,0.91251024,0.903488569,1,0,0.28899097,72.39556085
ENSP00000224807,81855,SFXN3,0.00001381,FALSE,NA,1.26901E-11,0.089,0.367,0.687,0.315,0.447,0.110006796,0.538456585,0.416466174,0.937632709,0.935909539,0.939329692,0.941513631,0,1,1.052989933
ENSP00000265843,23086,EXPH5,0.0000655,FALSE,NA,5.76468E-21,0.088,0.178,0.103,0.013,0.491,0.045900951,0.501811172,0.332140895,0.947055185,0.944780052,0.944303986,0.946262751,0,1,0
ENSP00000365625,8449,DHX16,0.0000527,FALSE,NA,2.01108E-07,0.088,0.402,0.452,0.268,0.33,0.144014121,0.301059768,0.088491776,0.950263675,0.948032545,0.950376197,0.942226065,0,1,1.207308089
ENSP00000272937,55502,HES6,0.00001238,FALSE,NA,0.008861564,0.088,0.504,0.169,0.626,0.457,0.010217025,-0.425376536,0.623048062,0.913262878,0.912408121,0.903441647,1,0,1,0
ENSP00000287820,5468,PPARG,0.00001927,FALSE,NA,0.668218174,0.088,0.480,0.135,0.503,0.413,0.081686936,-0.240500595,0.441610889,0.929143309,0.925759692,0.936817031,0.927693189,0,1,2.650289034
ENSP00000358478,8458,TTF2,0.0000441,FALSE,NA,7.35153E-16,0.088,0.480,0.105,0.333,0.265,0.007383135,-0.426764581,1.414411737,0.847706228,0.844763235,0.811856481,0.941156949,0,1,5.611259107
ENSP00000359095,55170,PRMT6,0.00002361,FALSE,NA,0.024127621,0.088,0.466,0.465,0.758,0.335,0.025279229,-0.289247051,1.192082603,0.842130772,0.840608201,0.843579566,0.931874062,0,1,0
ENSP00000284523,89780,WNT3A,0.00002597,FALSE,NA,0.777794121,0.088,0.458,0.013,0.227,0.492,0.131025712,-0.199438017,0.409946324,0.934364217,0.931895043,0.939908424,0.933705306,0,1,0
ENSP00000352358,55503,TRPV6,0.00003459,FALSE,NA,0.001413484,0.088,0.458,0.151,0.472,0.487,0.024418233,-0.091656316,0.758185736,0.911101876,0.909646723,0.88395645,0.941427831,0,1,5.786883178
ENSP00000362613,1046,CDX4,0.00001583,FALSE,NA,0.013558448,0.088,0.454,0.043,0.243,0.493,0.015100706,-0.139530559,0.592721652,0.920449178,0.919077287,0.907697236,0.859012132,0,1,0
ENSP00000450731,10490,VTI1B,0.00001153,FALSE,NA,0.209578769,0.088,0.452,0.240,0.673,0.45,0.040282914,-0.031746729,1.370153469,0.810506304,0.80672798,0.820429643,0.845187955,0,1,4.073992333
ENSP00000362018,2491,CENPI,0.00002458,FALSE,NA,0.996692511,0.088,0.444,0.122,0.221,0.331,0.101014739,-0.278306506,0.416285806,0.933922366,0.930897644,0.939347486,0.932644173,0,0.774135059,63.7625689
ENSP00000211287,5603,MAPK13,0.00001974,FALSE,NA,5.4835E-07,0.088,0.436,0.131,0.228,0.378,0.017750405,-0.114355168,0.705879123,0.906915237,0.905189552,0.88889542,0.593655461,0,1,1.338147809
ENSP00000363435,3710,ITPR3,0.000146455,FALSE,NA,4.97537E-12,0.088,0.430,0.250,0.470,0.412,0.017533961,-0.636112578,0.200544593,0.944561834,0.942474735,0.948478916,0.938118055,0,1,0
ENSP00000264126,29899,GPSM2,0.00002449,FALSE,NA,2.9413E-10,0.088,0.428,0.151,0.292,0.411,0.02851784,0.006342333,0.138962105,0.949178194,0.946990156,0.949663665,0.943415702,0,1,0
ENSP00000304822,1448,CSN3,0.00000713,FALSE,NA,0.000194175,0.088,0.422,0.028,0.197,0.492,0.011368257,-0.164670287,0.50750826,0.899842058,0.898655712,0.923130373,0.90317102,1,0.022317713,29.34989624
ENSP00000299529,1381,CRABP1,0.00000942,FALSE,NA,0.125504894,0.088,0.418,0.052,0.251,0.504,0.015183699,-0.407398462,0.495793179,0.90685729,0.905692908,0.926315122,0.909619149,0,0.134492944,22.52542323
ENSP00000369634,25766,PRPF40B,0.0000389,FALSE,NA,0.988653394,0.088,0.400,0.442,0.196,0.477,0.263592717,0.20290934,0.622025608,0.930881769,0.928946963,0.903610278,0.939351795,0,1,2.467664141
ENSP00000353422,23230,VPS13A,0.0001048,FALSE,NA,0.004238311,0.088,0.398,0.448,0.197,0.493,0.07140956,0.436754451,0.559691481,0.86222476,0.844211196,0.91203805,0.879845711,0,0.626413779,24.41114109
ENSP00000216101,10633,RASL10A,0.00000373,FALSE,NA,0.678377624,0.088,0.392,0.232,0.250,0.57,0.257300928,0.157484765,0.527909333,0.884665923,0.883616017,0.916973971,0.892564874,0,1,2.699425217
ENSP00000290378,70,ACTC1,0.00001914,FALSE,NA,0.946770309,0.088,0.392,0.047,0.152,0.473,0.32310105,-0.150437606,0.443026045,0.926103948,0.92539118,0.936611028,0.796312122,0,1,0
ENSP00000362763,10773,ZBTB6,0.00001305,FALSE,NA,0.357932618,0.088,0.388,0.588,0.314,0.414,0.238696967,0.471835641,0.969279254,0.856393289,0.854342064,0.866253593,0.903927531,0,1,7.312463813
ENSP00000387286,5861,RAB1A,0.00000748,FALSE,NA,0.602945641,0.088,0.384,0.503,0.477,0.573,0.177685123,0.156874226,0.505651819,0.904541825,0.899975164,0.923593354,0.904152668,0,1,1.591591991
ENSP00000259008,83990,BRIP1,0.0000415,FALSE,NA,5.37816E-13,0.088,0.382,0.012,0.109,0.4,0.017258949,-0.108576365,0.092550651,0.950243592,0.947904745,0.950309887,0.944065764,0,0.774277984,56.68201298
ENSP00000264972,7535,ZAP70,0.0000384,FALSE,NA,0.272667248,0.088,0.382,0.084,0.056,0.409,0.035044157,-0.401464305,2.082432429,0.775345576,0.772054581,0.740076494,0.937282273,0,1,0
ENSP00000349156,6477,SIAH1,0.00001279,FALSE,NA,0.949054585,0.088,0.370,0.585,0.288,0.583,0.241470248,-0.103311514,1.332640588,0.816004376,0.81162925,0.826947782,0.91818446,0,1,0
ENSP00000304895,3667,IRS1,0.0000705,FALSE,NA,0.218507352,0.088,0.366,0.675,0.337,0.569,0.089715107,0.207480239,0.825112338,0.929661339,0.926255793,0.878565946,0.94414635,0,1,0
ENSP00000402152,6559,SLC12A3,0.0000507,FALSE,NA,5.54411E-18,0.088,0.348,0.025,0.118,0.492,0.010662573,-0.17564594,0.395551626,0.943556527,0.941588457,0.941038932,0.622750491,0,1,1.055932151
ENSP00000403293,286151,FBXO43,0.00002311,FALSE,NA,0.000150255,0.088,0.346,0.054,0.255,0.475,0.010836577,-0.191587929,0.175670026,0.948260188,0.946180771,0.949004778,0.476324918,0,1,0
ENSP00000375726,51070,NOSIP,0.0000212,FALSE,NA,0.002301566,0.088,0.344,0.079,0.029,0.409,0.077456498,0.203129062,0.382945024,0.940746255,0.938853563,0.94185506,0.929736488,0,0.810658442,70.39569561
ENSP00000354111,80331,DNAJC5,0.00001301,FALSE,NA,0.858492459,0.088,0.342,0.493,0.175,0.492,0.293114965,0.171397215,0.474659833,0.9184505,0.915775897,0.931418969,0.918677672,0,1,18.62783993
ENSP00000318351,594,BCKDHB,0.00001521,FALSE,NA,2.91009E-06,0.088,0.338,0.264,0.038,0.412,0.007195813,-0.43525207,0.698307405,0.920235343,0.897496742,0.889782844,0.935148293,0,0.628443671,133.2172149
ENSP00000367407,9397,NMT2,0.00002214,FALSE,NA,0.317678321,0.088,0.330,0.601,0.209,0.498,0.123894845,0.216468399,0.423480684,0.939186689,0.936955567,0.938746422,0.930606881,0,1,0
ENSP00000370128,6541,SLC7A1,0.0000334,FALSE,NA,0.574964447,0.088,0.326,0.590,0.261,0.493,0.263209493,0.176960478,0.491965897,0.93778146,0.935687762,0.927285278,0.937632331,0,1,14.64193918
ENSP00000314619,90637,ZFAND2A,0.00000602,FALSE,NA,0.000389857,0.088,0.320,0.162,0.057,0.448,0.019284554,0.090302242,0.458440786,0.93225914,0.930757003,0.934320638,0.821115374,1,0.017968784,28.29580044
ENSP00000033079,51306,FAM13B,0.0000298,FALSE,NA,0.900071909,0.088,0.318,0.507,0.283,0.524,0.099663349,-0.04283976,0.389061219,0.9424162,0.939699266,0.941458882,0.935965029,0,1,0
ENSP00000253693,23473,CAPN7,0.00002615,FALSE,NA,5.28615E-07,0.088,0.318,0.461,0.245,0.418,0.073654027,0.368800416,0.251901073,0.946410377,0.94418519,0.947082854,0.935282761,0,0.646168594,48.40085721
ENSP00000351273,841,CASP8,0.00001823,FALSE,NA,0.004845024,0.088,0.318,0.278,0.102,0.409,0.025273268,-0.060763629,0.207667435,0.947291494,0.945102876,0.94831675,0.926395846,0,0.692788084,87.38657659
ENSP00000307766,3354,HTR1E,0.00001669,FALSE,NA,0.023709766,0.088,0.310,0.074,0.033,0.599,NA,NA,0.227252708,0.946749512,0.944403281,0.947804108,0.9244159,0,1,1.29995836
ENSP00000230895,1611,DAP,0.00000375,FALSE,NA,0.000324904,0.088,0.308,0.434,0.135,0.489,0.00368291,-0.649086858,0.68835327,0.888939034,0.878891636,0.891074487,0.811413686,0,0.62894471,43.41275362
ENSP00000267584,122481,AK7,0.00003009,FALSE,NA,9.78991E-09,0.088,0.292,0.032,0.082,0.456,0.061563974,0.325524335,1.831958437,0.791464101,0.77805802,0.762020947,0.943904913,0,1,5.312871181
ENSP00000331210,63827,BCAN,0.0000503,FALSE,NA,0.003612125,0.088,0.290,0.102,0.041,0.567,0.021491201,-0.154620423,0.155580115,0.949343118,0.947221516,0.949367091,0.943583293,0,1,19.71858059
ENSP00000274024,2169,FABP2,0.00000484,FALSE,NA,0.001177905,0.088,0.278,0.082,0.011,0.479,0.018339312,-0.065134622,0.416342483,0.935351149,0.933906755,0.939344945,1,0,0.579185682,40.57911727
ENSP00000318629,137492,VPS37A,0.00001111,FALSE,NA,0.53495834,0.088,0.276,0.445,0.059,0.414,0.053165143,0.111814534,1.373142157,0.811253878,0.805512646,0.81991091,0.914272248,0,0.584205394,60.16598308
ENSP00000293362,10197,PSME3,0.00000985,FALSE,NA,0.988103823,0.088,0.272,0.387,0.016,0.442,0.347489845,0.187960181,0.486803735,0.909481198,0.907750195,0.92863039,0.910938696,0,1,24.72272776
ENSP00000307188,435,ASL,0.00002518,FALSE,NA,3.8495E-08,0.088,0.272,0.101,0.000,0.369,0.013224786,-0.27409999,0.409066109,0.777271994,0.772132295,0.939997812,0.588818671,0,1,0
ENSP00000381785,84263,HSDL2,0.00001381,FALSE,NA,3.95215E-05,0.088,0.260,0.180,0.000,0.389,0.005037415,-0.52812895,0.470412987,0.922312135,0.917292793,0.932191271,0.934299693,0,0.605931529,97.82883126
ENSP00000315774,4728,NDUFS8,0.00001326,FALSE,NA,0.014174502,0.088,0.248,0.045,0.003,0.56,0.005002437,-0.692283233,0.616780476,0.915320582,0.914448169,0.904468947,0.904520855,0,1,2.012110369
ENSP00000256433,51124,IER3IP1,0.00000353,FALSE,NA,0.018434689,0.088,0.246,0.304,0.107,0.336,0.006567487,-0.419574289,0.529523913,0.886780241,0.882442779,0.916540125,0.8918955,0,0.330454891,65.51761428
ENSP00000267935,54939,COMMD4,0.00000927,FALSE,NA,0.23775819,0.088,0.244,0.097,0.000,0.457,0.008163319,-0.566379345,1.636446848,0.769380293,0.765854276,0.781716145,0.941035485,0,1,15.98944277
ENSP00000290974,57732,ZFYVE28,0.0000517,FALSE,NA,0.88846015,0.088,0.244,0.102,0.000,0.479,0.258157378,0.34913848,0.3992134,0.944075609,0.941570084,0.94078704,0.94207291,0,1,0
ENSP00000062104,4826,NNAT,0.00000522,FALSE,NA,0.11256796,0.088,0.242,0.221,0.083,0.602,0.036629878,-0.041329306,0.518945418,0.891637797,0.890978063,0.919674063,0.897412612,0,1,1.32840117
ENSP00000300087,84516,DCTN5,0.00000636,TRUE,5,0.020437409,0.088,0.242,0.780,0.462,0.33,0.0247705,-0.180719581,0.66770277,0.89682459,0.891903184,0.894979055,1,0,1,0
ENSP00000387091,22891,ZNF365,0.00001724,FALSE,NA,3.62115E-05,0.088,0.240,0.075,0.002,0.567,0.064414778,0.325556266,0.448509102,0.940467976,0.934695792,0.935826706,0.943789206,0,1,1.083489749
ENSP00000262961,23217,ZFR2,0.0000356,FALSE,NA,5.37164E-09,0.088,0.236,0.680,0.193,0.495,0.042250081,0.321883353,0.554262776,0.935084785,0.932619699,0.912710585,0.886270694,0,1,0
ENSP00000333456,10742,RAI2,0.00002279,FALSE,NA,0.298853667,0.088,0.212,0.622,0.116,0.498,0.057352619,0.133117679,0.42020888,0.932669692,0.929363819,0.939033163,0.931170763,0,1,0
ENSP00000348645,137902,PXDNL,0.0000658,FALSE,NA,1.93677E-27,0.088,0.210,0.344,0.128,0.493,NA,NA,0.170112744,0.942693685,0.932958443,0.949102807,0.60693831,0,1,0
ENSP00000246554,1340,COX6B1,0.00000457,FALSE,NA,0.081622093,0.088,0.208,0.133,0.012,0.444,0.008831231,-0.530873115,0.403256717,0.936459454,0.93475366,0.940462306,1,0,0.165839983,28.97611223
ENSP00000298642,390431,OR4K2,0.00001015,FALSE,NA,8.67471E-06,0.088,0.190,0.094,0.000,0.449,NA,NA,2.309544089,0.708310874,0.704961721,0.711855952,0.911777329,0,1,0
ENSP00000433721,28970,C11orf54,0.00000837,FALSE,NA,0.007358555,0.088,0.186,0.082,0.010,0.365,0.005602369,-0.409937726,1.6502529,0.76829136,0.763403875,0.78029531,0.935351031,0,1,1.763004903
ENSP00000237172,27145,FILIP1,0.0000459,FALSE,NA,1.85338E-07,0.088,0.176,0.464,0.170,0.494,0.062774957,0.337716107,0.151684586,0.949584665,0.947188435,0.949448285,0.943851483,0,1,0
ENSP00000257013,8933,FAM127A,0.00000888,FALSE,NA,0.599977363,0.088,0.144,0.361,0.244,0.448,NA,NA,0.492239445,0.905279524,0.904621213,0.927204482,1,0,1,96.5646587
ENSP00000308479,29909,GPR171,0.00001142,FALSE,NA,0.001675121,0.088,0.144,0.165,0.000,0.449,0.029339856,0.038209532,1.367476655,0.80873155,0.806978557,0.821036787,0.844754194,0,0.30967133,49.51847757
ENSP00000453854,9728,SECISBP2L,0.00003386,FALSE,NA,0.101713052,0.088,0.124,0.525,0.110,0.522,0.054966392,0.188906314,0.230181103,0.947473218,0.945233926,0.947727931,0.941306775,0,1,0
ENSP00000307461,23251,KIAA1024,0.0000405,FALSE,NA,0.000865676,0.088,0.106,0.394,0.117,0.494,0.00923162,-0.198294615,0.14371591,0.950872752,0.948563536,0.949577296,0.943962929,0,1,0
